Order_Date,Qty,Vendor,Location,Material_Num,Order_Type,DAYS
04/27/2020,75,165818,06,1370079,A,33
08/29/2019,60,165818,04,1370079,A,21
09/02/2020,48,165818,04,1370079,A,99
10/05/2020,50,116333,02,1370079,A,33
01/08/2020,10,165818,06,1370079,A,71
05/15/2019,20,165818,03,1370079,B,48
12/18/2018,46,165818,06,1370079,B,39
01/08/2020,28,165818,06,1370079,A,49
07/08/2020,72,165818,06,1370079,A,37
09/06/2019,15,165818,06,1370079,A,23
06/20/2019,21,165818,04,1370079,B,29
07/15/2019,13,165818,06,1370079,B,67
11/14/2019,8,160455,52,1370079,B,44
09/24/2019,123,165818,04,1370079,A,18
01/02/2020,60,86183,03,1380010,A,20
11/15/2019,26,86183,05,1380010,A,23
11/19/2018,19,86183,03,1380010,B,91
01/08/2020,65,86183,07,1380010,A,69
02/03/2020,84,86183,07,1380010,A,45
01/08/2020,5,86183,07,1380010,A,71
09/05/2019,11,86183,03,1380010,A,35
08/05/2020,59,86183,07,1380010,A,71
10/09/2019,17,86183,03,1380010,A,21
01/08/2020,5,86183,07,1380010,A,71
01/02/2020,36,86183,05,1380010,A,49
06/18/2020,33,86183,03,1380010,A,20
12/20/2018,21,86183,03,1380010,B,97
01/27/2020,33,86183,03,1380010,A,17
10/01/2020,47,86183,07,1380010,A,118
06/05/2019,12,86183,07,1380010,B,62
09/25/2019,67,86183,05,1380010,A,19
02/13/2020,55,86183,05,1380010,A,14
03/06/2020,57,86183,03,1380010,A,16
01/10/2019,50,86183,03,1380010,B,112
07/02/2019,48,86183,07,1380010,B,75
08/13/2019,47,86183,05,1380010,A,25
10/30/2019,35,86183,03,1380010,A,21
01/11/2019,50,86183,03,1380010,B,113
01/02/2020,43,86183,05,1380010,A,65
05/24/2019,30,86183,05,1380010,B,57
01/28/2020,18,86183,05,1380010,A,18
09/25/2020,29,86183,05,1380010,A,112
09/30/2019,20,86183,07,1380010,A,24
06/19/2020,38,86183,07,1380010,A,21
01/14/2020,19,86183,07,1380010,A,25
06/19/2020,24,86183,05,1380010,A,21
09/19/2019,42,86183,03,1380010,A,22
11/14/2019,2,86183,03,1380010,A,22
05/30/2019,19,86183,03,1380010,B,28
01/02/2020,77,86183,05,1380010,A,20
05/23/2019,12,86183,03,1380010,B,56
07/01/2020,43,86183,03,1380010,A,30
01/02/2020,25,86183,05,1380010,A,63
05/31/2019,30,86183,07,1380010,B,64
05/30/2019,52,86183,03,1380010,B,49
07/11/2019,14,86183,03,1380010,A,21
10/28/2020,54,86183,03,1380010,A,90
08/01/2019,157,86183,05,1380010,A,29
01/22/2019,74,86183,03,1380010,B,124
02/27/2020,9,86183,03,1380010,A,14
11/19/2018,3,86183,03,1380010,B,84
01/08/2020,6,86183,07,1380010,A,26
10/21/2020,111,64388,05,1380010,A,56
10/24/2019,42,86183,03,1380010,A,21
01/02/2020,26,86183,03,1380010,A,55
08/01/2020,82,86183,03,1380010,A,67
06/28/2019,19,86183,05,1380010,B,57
08/31/2020,93,86183,05,1380010,A,97
04/18/2019,11,86183,03,1380010,B,69
08/20/2019,7,86183,05,1380010,A,19
04/23/2019,6,86183,05,1380010,B,41
01/31/2019,216,86183,07,1380010,B,133
01/08/2020,14,86183,07,1380010,A,55
01/03/2019,10,86183,07,1380010,B,105
05/07/2019,64,86183,05,1380010,B,55
03/11/2020,76,86183,05,1380010,A,21
05/02/2019,67,86183,05,1380010,B,56
07/07/2020,37,86183,05,1380010,A,106
05/06/2019,24,86183,03,1380010,B,60
12/28/2018,18,86183,05,1380010,B,123
04/25/2019,40,86183,07,1380010,B,28
07/10/2020,31,86183,07,1380010,A,39
09/09/2019,7,86183,05,1380010,A,18
03/03/2020,41,86183,05,1380010,A,19
12/20/2019,6,86183,05,1380010,B,246
04/29/2020,6,86183,03,1380010,A,35
06/03/2020,37,86183,05,1380010,A,71
01/02/2020,1,86183,07,1380010,A,55
05/28/2020,36,86183,03,1380010,A,65
02/06/2019,71,86183,07,1380010,B,139
07/09/2019,6,86183,05,1380010,B,82
11/20/2018,18,86183,03,1380010,B,92
01/08/2020,4,86183,07,1380010,A,49
04/03/2019,3,86183,07,1380010,B,27
05/07/2019,36,86183,03,1380010,B,55
06/25/2019,59,86183,03,1380010,B,34
12/13/2018,20,86183,03,1380010,B,90
06/25/2019,1,86183,05,1380010,B,34
08/16/2019,6,86183,03,1380010,A,15
11/29/2018,21,86183,03,1380010,B,94
01/02/2020,23,86183,03,1380010,A,65
01/02/2020,43,86183,05,1380010,A,65
02/03/2020,21,86183,03,1380010,A,10
01/07/2020,77,86183,03,1380010,A,18
02/25/2019,4,86183,05,1380010,B,17
01/02/2020,20,86183,03,1380010,A,49
06/03/2019,43,86183,05,1380010,B,67
07/24/2019,13,86183,03,1380010,A,21
01/02/2020,20,86183,05,1380010,A,55
09/23/2019,45,86183,03,1380010,A,17
01/02/2020,44,86183,05,1380010,A,65
06/24/2019,31,86183,03,1380010,B,19
12/28/2018,10,86183,05,1380010,B,129
08/19/2019,24,86183,03,1380010,A,18
10/24/2019,12,86183,07,1380010,A,28
07/01/2020,36,86183,03,1380010,A,99
03/29/2019,66,86183,03,1380010,B,49
08/12/2019,121,86183,03,1380010,A,18
05/06/2019,19,86183,03,1380010,B,87
11/01/2019,70,86183,05,1380010,A,23
05/22/2019,18,86183,03,1380010,B,55
10/28/2019,61,86183,05,1380010,A,25
01/09/2020,64,86183,05,1380010,A,20
02/04/2019,57,86183,05,1380010,B,137
10/28/2020,8,86183,03,1380010,A,83
08/09/2019,83,86183,03,1380010,A,21
05/22/2019,6,86183,03,1380010,B,41
06/03/2019,12,86183,05,1380010,B,32
05/02/2019,64,86183,03,1380010,B,83
08/14/2019,64,86183,05,1380010,A,20
01/17/2019,10,86183,03,1380010,B,20
09/22/2020,41,86183,03,1380010,A,109
08/31/2020,82,86183,03,1380010,A,97
12/06/2018,19,86183,07,1380010,B,77
01/02/2020,65,86183,03,1380010,A,63
11/29/2018,34,86183,03,1380010,B,76
06/04/2020,37,86183,07,1380010,A,72
06/05/2019,19,86183,07,1380010,B,48
04/01/2019,16,86183,07,1380010,B,19
07/07/2020,50,86183,05,1380010,A,36
08/03/2020,93,86183,05,1380010,A,69
01/02/2020,25,86183,03,1380010,A,65
12/17/2018,20,86183,05,1380010,B,118
01/02/2020,25,86183,03,1380010,A,65
09/09/2019,5,86183,05,1380010,A,26
07/02/2019,33,86183,07,1380010,B,61
05/06/2019,5,86183,03,1380010,B,39
12/20/2018,14,86183,03,1380010,B,91
12/06/2018,16,86183,07,1380010,B,101
01/28/2019,128,86183,05,1380010,B,130
01/21/2019,100,86183,05,1380010,B,123
06/03/2019,32,86183,05,1380010,B,53
07/10/2020,37,86183,07,1380010,A,109
10/19/2020,31,64388,07,1380010,A,54
10/14/2019,16,86183,05,1380010,A,26
09/23/2019,83,86183,05,1380010,A,26
01/30/2020,28,86183,07,1380010,A,20
06/28/2019,22,86183,05,1380010,B,23
06/05/2019,4,86183,07,1380010,B,69
06/28/2019,22,86183,03,1380010,A,8
01/28/2019,26,86183,07,1380010,B,130
12/28/2018,7,86183,05,1380010,B,99
11/28/2018,150,86183,03,1380010,B,75
09/03/2020,59,86183,07,1380010,A,100
05/30/2019,33,86183,03,1380010,B,15
04/29/2019,2,86183,05,1380010,B,53
07/08/2019,6,86183,05,1380010,B,81
11/04/2019,10,86183,07,1380010,A,26
10/13/2020,138,64388,03,1380010,A,48
11/30/2018,70,86183,05,1380010,B,101
06/05/2019,65,86183,07,1380010,B,50
01/08/2020,8,86183,07,1380010,A,71
01/18/2019,100,86183,03,1380010,B,120
04/01/2019,65,86183,05,1380010,B,25
01/02/2020,52,117022,02,1380083,A,63
06/27/2019,228,175259,02,1380083,B,62
03/25/2020,95,117022,05,1380083,A,96
03/26/2019,43,175259,06,1380083,B,19
08/06/2020,40,117022,06,1380083,A,72
11/08/2018,107,175259,02,1380083,B,6
04/23/2019,28,175259,04,1380083,B,11
01/10/2020,15,117022,06,1380083,A,73
06/25/2019,80,175259,02,1380083,B,60
04/17/2019,81,175259,04,1380083,B,5
01/03/2020,23,117022,02,1380083,A,66
02/12/2020,120,117022,07,1380083,A,54
02/27/2019,43,175259,04,1380083,B,16
04/25/2019,34,175259,06,1380083,B,13
06/20/2019,80,175259,06,1380083,B,55
01/09/2020,20,117022,06,1380083,A,72
03/12/2020,85,117022,07,1380083,A,83
02/10/2020,120,117022,02,1380083,A,94
02/27/2019,70,175259,04,1380083,B,30
08/05/2020,22,117022,06,1380083,A,65
08/05/2020,1,117022,07,1380083,A,229
04/08/2019,30,175259,03,1380083,B,7
10/15/2020,94,117022,04,1380083,A,28
11/01/2019,12,117022,04,1380083,A,92
08/01/2020,158,117022,02,1380083,A,67
01/23/2020,98,117022,06,1380083,A,41
03/29/2019,17,175259,02,1380083,B,16
04/03/2019,19,175259,06,1380083,B,13
02/11/2020,100,117022,05,1380083,A,53
11/14/2018,109,175259,04,1380083,B,9
02/05/2020,124,117022,04,1380083,A,54
01/03/2020,23,117022,02,1380083,A,66
03/20/2019,45,175259,06,1380083,B,33
02/06/2020,79,117022,04,1380083,A,55
06/03/2020,65,117022,04,1380083,A,71
03/13/2019,10,175259,04,1380083,B,30
01/03/2020,20,117022,02,1380083,A,66
06/24/2019,101,175259,06,1380083,B,59
01/02/2020,24,117022,04,1380083,A,65
04/10/2019,91,175259,05,1380083,B,9
09/01/2020,79,117022,02,1380083,A,98
02/10/2020,95,117022,05,1380083,A,52
03/31/2020,25,117022,03,1380083,A,102
08/04/2020,73,117022,06,1380083,A,70
01/08/2020,45,117022,02,1380083,A,69
01/23/2019,12,175259,04,1380083,B,12
01/10/2020,17,117022,06,1380083,A,73
12/04/2019,1,160343,52,1380083,B,49
03/18/2020,100,117022,03,1380083,A,89
01/02/2020,24,117022,04,1380083,A,65
11/19/2018,64,175259,04,1380083,B,7
07/08/2020,66,117022,06,1380083,A,107
02/11/2019,50,160343,52,1380083,B,59
06/28/2019,152,175259,02,1380083,B,63
01/24/2019,88,175259,06,1380083,B,13
04/23/2020,185,117022,03,1380083,A,125
01/17/2020,92,117022,04,1380083,A,70
08/04/2020,32,117022,06,1380083,A,64
09/15/2020,57,117022,06,1380083,A,112
01/09/2020,22,117022,06,1380083,A,72
03/22/2019,202,175259,04,1380083,B,35
07/21/2020,86,117022,04,1380083,A,50
03/18/2020,35,117022,03,1380083,A,89
06/16/2020,50,160343,52,1380083,B,75
11/01/2019,78,117022,04,1380083,A,36
10/24/2019,65,117022,02,1380083,A,48
02/11/2020,63,117022,02,1380083,A,95
07/09/2020,29,117022,02,1380083,A,108
02/11/2019,30,160343,52,1380083,B,39
06/14/2019,427,175259,04,1380083,B,49
11/05/2018,41,175259,04,1380083,B,10
06/13/2019,360,175259,04,1380083,B,48
06/10/2019,50,160343,52,1380083,B,101
07/10/2020,76,117022,02,1380083,A,39
03/29/2019,27,175259,06,1380083,B,22
01/08/2020,40,117022,02,1380083,A,61
06/24/2019,120,175259,02,1380083,B,59
09/01/2020,114,117022,06,1380083,A,98
11/21/2019,49,160343,52,1380083,B,36
10/23/2019,46,117022,06,1380083,A,35
09/22/2020,10,117022,04,1380083,A,119
01/07/2019,42,175259,02,1380083,B,12
07/08/2020,36,117022,02,1380083,A,107
03/28/2019,22,175259,06,1380083,B,15
06/02/2020,66,117022,06,1380083,A,70
03/21/2019,3,175259,02,1380083,B,14
02/14/2020,119,117022,07,1380083,A,56
01/17/2019,14,175259,02,1380083,B,6
04/02/2019,47,175259,02,1380083,B,12
08/08/2019,37,117022,04,1380083,A,7
04/16/2019,15,175259,02,1380083,B,4
01/07/2020,24,117022,04,1380083,A,70
11/13/2018,45,175259,06,1380083,B,8
01/02/2020,24,117022,04,1380083,A,65
09/21/2020,108,117022,04,1380083,A,118
01/10/2020,37,117022,06,1380083,A,73
10/23/2019,45,117022,06,1380083,A,27
02/26/2019,10,175259,06,1380083,B,15
01/03/2020,23,117022,02,1380083,A,66
02/25/2019,52,175259,02,1380083,B,14
06/17/2019,12,175259,02,1380083,B,52
10/24/2019,68,117022,02,1380083,A,28
04/23/2019,15,175259,02,1380083,B,11
03/16/2020,35,117022,03,1380083,A,87
04/25/2019,34,175259,06,1380083,B,13
10/21/2019,6,117022,02,1380083,A,33
03/30/2020,60,117022,03,1380083,A,101
03/26/2019,24,175259,04,1380083,B,13
05/14/2019,53,175259,04,1380083,B,32
01/10/2019,63,175259,02,1380083,B,3
09/21/2020,80,117022,04,1380083,A,118
06/25/2019,248,175259,06,1380083,B,60
01/16/2019,57,175259,04,1380083,B,7
02/08/2019,17,175259,02,1380083,B,11
03/29/2019,41,175259,04,1380083,B,8
10/30/2019,40,117022,04,1380083,A,42
08/03/2020,65,117022,04,1380083,A,133
11/21/2018,10,175259,06,1380083,B,9
11/14/2018,20,175259,06,1380083,B,9
01/09/2019,46,175259,06,1380083,B,14
01/03/2020,23,117022,02,1380083,A,66
03/15/2019,95,175259,02,1380083,B,28
10/15/2020,50,117022,02,1380083,A,28
09/22/2020,72,117022,04,1380083,A,119
01/10/2020,44,117022,06,1380083,A,73
01/30/2019,40,160343,52,1380083,B,56
01/07/2020,127,117022,04,1380083,A,48
03/17/2020,78,117022,03,1380083,A,88
06/28/2019,20,175259,06,1380083,B,63
03/17/2020,167,117022,05,1380083,A,88
01/24/2019,48,175259,06,1380083,B,15
03/01/2019,100,175259,04,1380083,B,18
01/09/2020,37,117022,06,1380083,A,72
01/23/2020,99,117022,02,1380083,A,41
06/21/2019,60,175259,02,1380083,B,56
01/25/2019,78,175259,06,1380083,B,16
02/22/2019,25,175259,02,1380083,B,25
06/01/2020,65,117022,02,1380083,A,69
04/09/2019,30,175259,03,1380083,B,8
03/05/2020,100,117022,05,1380083,A,76
06/20/2019,100,175259,02,1380083,B,55
01/02/2020,20,117022,04,1380083,A,65
07/10/2019,12,175259,06,1380083,B,75
10/23/2019,30,117022,06,1380083,A,47
11/05/2019,20,117022,04,1380083,A,75
04/16/2019,39,175259,07,1380083,B,15
01/15/2020,17,117022,02,1380083,A,76
11/12/2019,217,117022,04,1380083,A,67
01/08/2020,19,165818,02,1390066,A,49
06/26/2019,15,165818,04,1390066,A,6
07/15/2019,17,165818,06,1390066,B,67
12/07/2018,37,165818,02,1390066,B,16
08/26/2019,11,165818,04,1390066,A,18
01/08/2020,59,165818,06,1390066,A,26
08/08/2019,16,165818,04,1390066,A,14
09/24/2020,12,161210,52,1390066,B,38
02/07/2019,2,165818,02,1390066,B,7
05/07/2019,29,165818,05,1390066,B,40
04/04/2019,7,165818,06,1390066,B,15
05/13/2019,14,165818,04,1390066,B,18
06/04/2019,4,165818,06,1390066,B,40
06/14/2019,31,165818,04,1390066,B,43
06/05/2019,8,165818,02,1390066,B,21
12/31/2018,4,165818,04,1390066,B,12
09/14/2019,41,165818,04,1390066,A,8
02/14/2020,5,161209,52,1390066,B,43
06/13/2019,14,165818,06,1390066,B,42
09/05/2019,16,165818,02,1390066,A,14
10/02/2020,60,165818,02,1390066,A,57
01/07/2020,3,165818,04,1390066,A,60
05/23/2019,31,165818,02,1390066,B,21
01/08/2020,25,165818,06,1390066,A,49
12/06/2018,25,165818,06,1390066,B,15
01/14/2020,43,165818,04,1390066,A,75
03/12/2019,14,165818,06,1390066,B,32
04/02/2020,32,165818,04,1390066,A,13
07/15/2019,10,165818,06,1390066,A,17
09/12/2019,43,165818,02,1390066,A,6
10/02/2019,3,165818,02,1390066,A,6
07/07/2020,70,165818,02,1390066,A,36
10/15/2020,4,116333,04,1390066,A,43
04/01/2019,11,165818,02,1390066,B,12
06/21/2019,12,165818,04,1390066,B,43
01/09/2019,16,165818,06,1390066,B,21
06/26/2020,46,165818,02,1390066,A,53
09/08/2020,4,165818,04,1390066,A,95
04/01/2019,11,165818,04,1390066,B,19
10/02/2020,50,116333,04,1390066,A,30
10/01/2020,22,116333,04,1390066,A,29
07/02/2019,9,165818,02,1390066,B,27
01/15/2020,9,165818,04,1390066,A,62
04/02/2019,7,165818,06,1390066,B,20
08/11/2020,74,165818,02,1390066,A,77
06/19/2019,24,165818,02,1390066,B,41
04/01/2020,32,165818,06,1390066,A,20
05/01/2019,26,165818,02,1390066,B,34
06/25/2019,22,165818,04,1390066,B,20
07/02/2020,10,165818,02,1390066,A,101
01/14/2020,24,165818,04,1390066,A,25
10/28/2020,25,116333,02,1390066,A,56
07/03/2019,17,165818,02,1390066,A,5
07/14/2020,81,165818,04,1390066,A,43
01/07/2020,23,165818,06,1390066,A,68
10/14/2019,8,165818,06,1390066,A,11
09/27/2019,80,165818,06,1390066,A,21
05/05/2020,34,165818,02,1390066,A,42
07/14/2020,1,165818,02,1390066,A,49
08/01/2019,47,165818,02,1390066,A,13
05/20/2019,1,165818,05,1390066,B,53
09/27/2019,32,165818,04,1390066,A,9
10/10/2019,98,165818,02,1390066,A,7
08/09/2019,24,165818,02,1390066,A,15
10/27/2020,3,161210,52,1390066,B,64
05/14/2020,109,165818,06,1390066,A,50
03/27/2019,21,165818,06,1390066,B,20
03/29/2019,17,165818,02,1390066,B,42
09/03/2020,84,165818,04,1390066,A,100
05/18/2020,21,165818,04,1390066,A,14
06/27/2019,27,165818,04,1390066,B,36
01/07/2020,6,165818,06,1390066,A,70
03/27/2020,60,165818,02,1390066,A,15
05/05/2020,29,165818,02,1390066,A,41
02/28/2020,22,165818,02,1390066,A,9
06/29/2020,24,165818,02,1390066,A,98
04/24/2019,27,165818,02,1390066,B,35
04/07/2020,119,165818,02,1390066,A,13
03/02/2020,41,165818,06,1390066,A,12
05/08/2020,34,165818,06,1390066,A,45
09/05/2019,6,165818,06,1390066,A,14
12/13/2018,12,160455,52,1390066,B,73
02/13/2019,6,165818,04,1390066,B,13
01/07/2020,14,165818,02,1390066,A,70
11/22/2018,4,160455,52,1390066,B,86
04/01/2019,24,165818,02,1390066,B,52
01/02/2019,10,165818,02,1390066,B,14
07/03/2019,18,165818,02,1390066,A,13
07/13/2020,24,165818,04,1390066,A,48
09/02/2020,53,165818,06,1390066,A,99
05/16/2019,16,165818,02,1390066,B,28
01/10/2020,40,165818,02,1390066,A,21
01/08/2020,5,165818,06,1390066,A,71
08/05/2019,6,165818,06,1390066,A,17
01/07/2020,14,165818,02,1390066,A,70
06/04/2020,2,161209,52,1390066,B,64
07/01/2019,67,165818,02,1390066,B,26
03/01/2019,35,165818,06,1390066,B,29
03/29/2019,27,165818,02,1390066,B,16
03/30/2020,9,165818,02,1390066,A,18
05/07/2020,126,165818,04,1390066,A,43
10/10/2019,7,165818,04,1390066,A,7
06/29/2020,34,165818,06,1390066,A,98
05/19/2020,2,165818,06,1390066,A,15
01/08/2020,34,165818,06,1390066,A,19
01/09/2020,28,165818,04,1390066,A,50
08/08/2019,10,165818,06,1390066,A,20
09/25/2019,30,165818,02,1390066,A,7
07/15/2019,26,165818,06,1390066,B,40
09/04/2020,27,165818,06,1390066,A,91
03/28/2020,40,165818,02,1390066,A,16
04/04/2019,25,165818,02,1390066,B,28
07/07/2020,61,165818,02,1390066,A,42
08/07/2020,47,165818,04,1390066,A,73
01/20/2020,10,160455,52,1390066,B,52
06/25/2019,54,165818,02,1390066,B,47
11/14/2019,8,160455,52,1390066,B,44
05/02/2019,39,165818,06,1390066,B,43
10/08/2020,14,116333,06,1390066,A,36
04/01/2020,49,165818,02,1390066,A,12
05/23/2019,20,165818,06,1390066,B,35
04/03/2019,40,165818,04,1390066,B,27
06/01/2020,6,165818,04,1390066,A,70
07/30/2019,54,165818,04,1390066,A,11
06/25/2019,12,165818,02,1390066,B,34
09/25/2020,11,165818,06,1390066,A,50
01/07/2020,10,165818,06,1390066,A,54
07/01/2019,60,165818,04,1390066,B,26
01/08/2020,5,165818,06,1390066,A,71
05/14/2019,6,165818,02,1390066,B,19
01/03/2020,92,165818,02,1390066,A,21
05/02/2019,20,165818,03,1390066,B,35
06/18/2019,18,165818,06,1390066,B,27
07/02/2019,30,165818,04,1390066,A,4
08/31/2020,44,165818,06,1390066,A,97
07/14/2020,28,165818,04,1390066,A,113
01/06/2020,12,165818,02,1390066,A,69
04/09/2019,32,165818,06,1390066,B,20
06/06/2019,9,165818,06,1390066,B,49
04/03/2019,19,165818,02,1390066,B,54
11/01/2019,15,160455,52,1390066,B,31
01/08/2020,80,165818,04,1390066,A,26
05/16/2019,27,165818,04,1390066,B,28
08/27/2019,1,165818,04,1390066,A,13
03/27/2020,69,165818,04,1390066,A,15
07/12/2019,6,165818,06,1390066,B,64
02/25/2020,10,165818,06,1390066,A,12
01/03/2020,47,165818,02,1390066,A,64
07/03/2019,16,165818,04,1390066,B,49
06/11/2019,11,165818,06,1390066,B,40
09/02/2020,23,165818,02,1390066,A,89
01/15/2020,29,165818,04,1390066,A,26
04/29/2019,2,165818,06,1390066,B,40
08/12/2019,9,165818,06,1390066,A,18
02/07/2019,23,165818,06,1390066,B,13
07/30/2020,8,161209,52,1390066,B,31
03/11/2019,27,165818,04,1390066,B,31
02/28/2020,2,165818,04,1390066,A,9
09/27/2019,52,165818,06,1390066,A,9
08/24/2019,19,165818,04,1390066,A,23
04/04/2019,14,165818,04,1390066,B,15
09/22/2020,60,165818,02,1390066,A,54
04/02/2020,30,165818,06,1390066,A,13
10/09/2019,30,165818,04,1390066,A,6
09/26/2019,31,165818,02,1390066,A,8
09/16/2020,13,165818,04,1390066,A,103
05/22/2019,71,165818,04,1390066,B,55
05/08/2020,34,165818,04,1390066,A,45
07/14/2020,50,165818,06,1390066,A,43
10/05/2020,10,161210,52,1390066,B,25
12/11/2019,6,160455,52,1390066,B,42
07/03/2019,13,165818,04,1390066,A,13
05/30/2019,20,165818,04,1390066,B,42
03/20/2020,31,165818,06,1390051,A,8
07/17/2019,3,165818,06,1390051,A,27
05/02/2019,8,165818,06,1390051,B,76
06/26/2019,13,165818,04,1390051,A,6
03/14/2019,12,165818,04,1390051,B,34
04/02/2020,22,165818,06,1390051,A,13
10/27/2020,4,161210,52,1390051,B,64
01/29/2020,8,165818,04,1390051,A,13
05/28/2019,9,165818,06,1390051,B,33
09/01/2020,21,165818,06,1390051,A,98
05/13/2019,4,165818,04,1390051,B,11
01/10/2020,1,165818,04,1390051,A,57
09/10/2019,8,165818,06,1390051,A,33
07/21/2020,5,165818,06,1390051,A,119
08/21/2020,38,165818,04,1390051,A,87
05/26/2020,27,165818,04,1390051,A,63
09/20/2019,10,165818,06,1390051,A,29
09/03/2020,24,165818,06,1390051,A,100
09/05/2019,22,165818,02,1390051,A,14
08/27/2019,15,165818,02,1390051,A,19
07/07/2020,9,165818,06,1390051,A,105
02/12/2020,8,165818,06,1390051,A,27
04/30/2019,27,165818,04,1390051,B,54
05/08/2019,5,165818,06,1390051,B,62
01/08/2020,16,165818,06,1390051,A,49
05/23/2019,15,165818,06,1390051,B,43
03/31/2020,12,165818,02,1390051,A,11
08/09/2019,27,165818,02,1390051,A,8
01/16/2020,52,165818,04,1390051,A,27
11/13/2018,1,165818,04,1390051,B,20
08/15/2019,11,165818,04,1390051,A,7
03/18/2020,5,165818,02,1390051,A,6
01/08/2020,15,165818,02,1390051,A,49
01/28/2020,10,165818,06,1390051,A,18
05/26/2020,33,165818,06,1390051,A,62
04/03/2019,12,165818,06,1390051,B,47
04/06/2020,69,165818,02,1390051,A,12
03/14/2019,26,165818,02,1390051,B,34
09/01/2020,33,165818,02,1390051,A,98
09/26/2019,27,165818,06,1390051,A,20
07/02/2020,5,165818,02,1390051,A,31
04/02/2019,17,165818,02,1390051,B,46
10/02/2020,2,165818,04,1390051,A,119
01/23/2020,17,165818,04,1390051,A,13
06/18/2020,27,165818,02,1390051,A,86
12/17/2018,20,165818,04,1390051,B,38
01/28/2019,14,165818,06,1390051,B,24
06/26/2020,14,165818,06,1390051,A,95
09/10/2019,6,165818,06,1390051,A,27
01/24/2020,8,165818,02,1390051,A,14
05/08/2019,25,165818,04,1390051,B,49
02/11/2020,10,165818,02,1390051,A,26
01/04/2019,28,165818,02,1390051,B,9
12/31/2018,53,165818,06,1390051,B,24
01/21/2020,35,165818,06,1390051,A,32
01/07/2019,4,165818,04,1390051,B,12
01/03/2019,8,165818,04,1390051,B,8
09/09/2019,4,165818,02,1390051,A,26
05/17/2019,14,165818,06,1390051,B,58
03/28/2019,6,165818,02,1390051,B,41
09/01/2020,10,165818,04,1390051,A,92
12/31/2018,5,165818,04,1390051,B,12
03/11/2019,29,165818,04,1390051,B,31
09/29/2019,69,165818,04,1390051,A,23
05/01/2019,2,165818,02,1390051,B,26
11/21/2018,20,165818,04,1390051,B,20
06/13/2019,1,165818,06,1390051,B,49
07/08/2020,6,165818,06,1390051,A,37
08/07/2020,3,165818,04,1390051,A,107
05/08/2019,2,165818,02,1390051,B,28
09/26/2019,14,165818,04,1390051,A,35
09/02/2020,16,165818,02,1390051,A,89
06/29/2020,10,165818,06,1390051,A,98
05/08/2020,23,165818,04,1390051,A,44
05/08/2019,20,165818,02,1390051,B,49
07/08/2020,3,165818,06,1390051,A,107
06/26/2020,27,165818,02,1390051,A,95
05/06/2019,10,165818,02,1390051,B,11
09/01/2020,28,165818,02,1390051,A,98
07/30/2019,21,165818,04,1390051,A,11
11/15/2018,8,165818,06,1390051,B,14
01/08/2020,12,165818,02,1390051,A,61
07/21/2020,4,165818,02,1390051,A,50
09/24/2020,8,161210,52,1390051,B,38
05/23/2019,4,165818,06,1390051,B,21
09/06/2019,4,165818,04,1390051,A,23
05/06/2019,6,165818,04,1390051,B,11
07/11/2019,1,165818,02,1390051,A,8
01/02/2019,8,165818,02,1390051,B,14
04/02/2020,23,165818,04,1390051,A,8
03/08/2019,24,165818,06,1390051,B,28
12/13/2018,22,165818,02,1390051,B,6
12/18/2018,10,165818,06,1390051,B,39
08/05/2019,16,165818,06,1390051,A,17
04/10/2019,10,165818,06,1390051,B,34
01/06/2020,20,165818,06,1390051,A,59
07/16/2019,1,165818,06,1390051,A,13
04/01/2019,31,165818,04,1390051,B,45
01/30/2019,16,165818,02,1390051,B,26
09/30/2019,48,165818,06,1390051,A,24
08/13/2019,11,165818,06,1390051,A,12
09/08/2020,10,165818,04,1390051,A,95
11/15/2018,1,165818,06,1390051,B,22
08/11/2020,27,165818,04,1390051,A,141
09/02/2020,32,165818,04,1390051,A,99
05/05/2020,19,165818,06,1390051,A,41
12/28/2018,2,165818,02,1390051,B,11
07/30/2019,13,165818,02,1390051,A,11
01/30/2019,12,165818,04,1390051,B,26
07/01/2019,13,165818,02,1390051,A,11
01/07/2020,1,165818,06,1390051,A,54
09/30/2019,67,165818,02,1390051,A,24
07/11/2019,4,165818,04,1390051,A,8
08/09/2019,18,165818,04,1390051,A,8
05/23/2019,13,165818,06,1390051,B,48
10/06/2020,19,165818,06,1390051,A,123
04/29/2019,14,165818,02,1390051,B,53
01/04/2019,43,165818,04,1390051,B,28
05/01/2019,2,165818,04,1390051,B,26
05/14/2019,7,165818,02,1390051,B,12
05/08/2019,10,165818,04,1390051,B,28
07/13/2020,3,165818,04,1390051,A,82
05/08/2019,9,165818,04,1390051,B,41
01/10/2020,46,165818,02,1390051,A,21
06/23/2020,7,165818,06,1390051,A,91
11/14/2019,3,160455,52,1390051,B,44
06/29/2020,6,165818,06,1390051,A,97
01/09/2020,5,165818,04,1390051,A,50
01/08/2020,1,114636,06,1410010,A,71
01/08/2020,4,114636,06,1410010,A,19
08/25/2020,5,114636,02,1410010,A,85
09/17/2019,10,114636,04,1410010,A,54
09/17/2019,1,114636,02,1410010,A,47
01/09/2020,1,114636,06,1410010,A,70
12/10/2018,5,114636,02,1410010,B,14
07/15/2019,4,114636,04,1410010,A,25
07/16/2019,1,114636,02,1410010,A,26
05/15/2019,10,114636,02,1410010,B,27
08/26/2020,3,114636,06,1410010,A,86
